,Compound,Negative,Neutral,Positive,Text,Time of Tweet,Tweet Count,Tweets Ago,User
108,0.05598073394495412,0.7996055045871558,0.08209174311926606,0.11816513761467891,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:11 +0000 2018,109,109,@CBS
109,0.05523727272727271,0.7993272727272727,0.08241818181818182,0.11811818181818182,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:08:37 +0000 2018,110,110,@CBS
110,0.054739639639639626,0.801135135135135,0.08167567567567569,0.11705405405405406,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/rNq3zO2eNk,Sun Sep 16 02:07:30 +0000 2018,111,111,@CBS
111,0.05425089285714285,0.8029107142857141,0.08094642857142856,0.1160089285714286,@RobertDRoseJr1 @PressSec @realDonaldTrump @POTUS @Scavino45 @FoxNews @JoshSmithWJHL @CBSNews @ABC @CBS @WJHL11… https://t.co/mmOkIBqDDJ,Sun Sep 16 02:06:01 +0000 2018,112,112,@CBS
112,0.05377079646017698,0.804654867256637,0.08023008849557521,0.11498230088495577,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:05:40 +0000 2018,113,113,@CBS
113,0.051956140350877186,0.8058245614035087,0.08007017543859647,0.11397368421052634,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:05:11 +0000 2018,114,114,@CBS
114,0.05017304347826086,0.8069739130434782,0.07991304347826085,0.11298260869565219,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:04:52 +0000 2018,115,115,@CBS
115,0.04951810344827585,0.8064482758620689,0.0803362068965517,0.11307758620689658,.@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co/tjS5jaqo2G,Sun Sep 16 02:04:44 +0000 2018,116,116,@CBS
116,0.054638461538461525,0.8058717948717948,0.07964957264957262,0.11434188034188036,@yglesiasj87 @meporrata I agree @GOP's $1Trillion Tax Bill favoring Billionaires &amp; Corps. could've been used for in… https://t.co/GSDjiZNdHB,Sun Sep 16 02:04:11 +0000 2018,117,117,@CBS
117,0.049210169491525416,0.8035169491525423,0.08147457627118641,0.11487288135593221,RT @TIMESUPNOW: Six women have courageously shared their stories and accused CBS CEO Les Moonves of sexual harassment and assault. We belie…,Sun Sep 16 02:04:09 +0000 2018,118,118,@CBS
118,0.05564621848739495,0.8032605042016806,0.08078991596638653,0.11581512605042019,"RT @conner_omalley: ALL TALK SHOW HOSTS ARE COWARDS BUT ME
WATCH THE RIVER TALK SHOW and CONGRATULATIONS to @RealSheriffJoe on his new @CBS…",Sun Sep 16 02:03:44 +0000 2018,119,119,@CBS
119,0.053906666666666665,0.8043833333333335,0.08063333333333332,0.11485,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:03:07 +0000 2018,120,120,@CBS
120,0.047834710743801655,0.8043801652892563,0.08158677685950412,0.113900826446281,RT @dal2077: @politvidchannel The handwriting is on wall as bricks start to fall &amp; dysfunction of the GOP is about to be crushed by people…,Sun Sep 16 02:12:56 +0000 2018,121,121,@CBS
121,0.04744262295081968,0.8059836065573771,0.08091803278688522,0.11296721311475409,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:12:39 +0000 2018,122,122,@CBS
122,0.042256910569105695,0.8059024390243904,0.08191869918699186,0.11204878048780488,"RT @Watcher_Then: .@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JACKASSES…",Sun Sep 16 02:11:07 +0000 2018,123,123,@CBS
123,0.037154838709677424,0.8057338709677421,0.08299193548387096,0.11114516129032258,".@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JAC… https://t.co/xp5KSgXsun",Sun Sep 16 02:10:38 +0000 2018,124,124,@CBS
124,0.036857600000000004,0.8072880000000001,0.08232799999999998,0.110256,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/xjlbkEgl9A,Sun Sep 16 02:10:38 +0000 2018,125,125,@CBS
125,0.03656507936507937,0.8088174603174605,0.08167460317460316,0.10938095238095238,"RT @AuburnFootball: Can you feel it? Let's go! All the info you need for GAMEDAY! ⤵️

⌚️ 2:30 pm CT
📍 Jordan-Hare Stadium
📺 @CBS
💻 https://…",Sun Sep 16 02:10:29 +0000 2018,126,126,@CBS
126,0.0411976377952756,0.8088582677165355,0.08103149606299212,0.10998425196850393,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:59 +0000 2018,127,127,@CBS
127,0.04067421875,0.808546875,0.08132031249999999,0.11000781250000001,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:09:44 +0000 2018,128,128,@CBS
128,0.0452031007751938,0.8085891472868216,0.08068992248062015,0.1105968992248062,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:11 +0000 2018,129,129,@CBS
129,0.04465692307692307,0.8082846153846154,0.08097692307692309,0.11061538461538462,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:08:37 +0000 2018,130,130,@CBS
130,0.044316030534351146,0.8097480916030534,0.08035877862595421,0.10977099236641222,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/rNq3zO2eNk,Sun Sep 16 02:07:30 +0000 2018,131,131,@CBS
131,0.04398030303030303,0.8111893939393939,0.07975,0.10893939393939395,@RobertDRoseJr1 @PressSec @realDonaldTrump @POTUS @Scavino45 @FoxNews @JoshSmithWJHL @CBSNews @ABC @CBS @WJHL11… https://t.co/mmOkIBqDDJ,Sun Sep 16 02:06:01 +0000 2018,132,132,@CBS
132,0.043649624060150376,0.812609022556391,0.07915037593984964,0.1081203007518797,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:05:40 +0000 2018,133,133,@CBS
133,0.04218134328358209,0.813544776119403,0.07902238805970149,0.1073134328358209,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:05:11 +0000 2018,134,134,@CBS
134,0.040734814814814814,0.8144666666666667,0.0788962962962963,0.10651851851851853,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:04:52 +0000 2018,135,135,@CBS
135,0.040245588235294116,0.8139632352941177,0.07926470588235295,0.10664705882352941,.@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co/tjS5jaqo2G,Sun Sep 16 02:04:44 +0000 2018,136,136,@CBS
136,0.04468613138686131,0.8134160583941606,0.07868613138686133,0.10777372262773723,@yglesiasj87 @meporrata I agree @GOP's $1Trillion Tax Bill favoring Billionaires &amp; Corps. could've been used for in… https://t.co/GSDjiZNdHB,Sun Sep 16 02:04:11 +0000 2018,137,137,@CBS
137,0.04011666666666666,0.8113478260869565,0.08025362318840579,0.10827536231884058,RT @TIMESUPNOW: Six women have courageously shared their stories and accused CBS CEO Les Moonves of sexual harassment and assault. We belie…,Sun Sep 16 02:04:09 +0000 2018,138,138,@CBS
138,0.04569208633093525,0.8110719424460432,0.07967625899280575,0.1091294964028777,"RT @conner_omalley: ALL TALK SHOW HOSTS ARE COWARDS BUT ME
WATCH THE RIVER TALK SHOW and CONGRATULATIONS to @RealSheriffJoe on his new @CBS…",Sun Sep 16 02:03:44 +0000 2018,139,139,@CBS
139,0.04427214285714286,0.8119785714285714,0.07955000000000001,0.10835,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:03:07 +0000 2018,140,140,@CBS
140,0.039129787234042555,0.8119219858156029,0.08037588652482269,0.10758156028368794,RT @dal2077: @politvidchannel The handwriting is on wall as bricks start to fall &amp; dysfunction of the GOP is about to be crushed by people…,Sun Sep 16 02:12:56 +0000 2018,141,141,@CBS
141,0.03885422535211268,0.8132464788732395,0.07980985915492958,0.10682394366197183,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:12:39 +0000 2018,142,142,@CBS
142,0.034453846153846154,0.8131258741258742,0.08067832167832167,0.10607692307692308,"RT @Watcher_Then: .@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JACKASSES…",Sun Sep 16 02:11:07 +0000 2018,143,143,@CBS
143,0.03011458333333334,0.8129305555555555,0.0816111111111111,0.10534027777777778,".@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JAC… https://t.co/xp5KSgXsun",Sun Sep 16 02:10:38 +0000 2018,144,144,@CBS
144,0.029906896551724144,0.8142206896551724,0.08104827586206896,0.10461379310344827,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/xjlbkEgl9A,Sun Sep 16 02:10:38 +0000 2018,145,145,@CBS
145,0.029702054794520556,0.8154931506849314,0.0804931506849315,0.1038972602739726,"RT @AuburnFootball: Can you feel it? Let's go! All the info you need for GAMEDAY! ⤵️

⌚️ 2:30 pm CT
📍 Jordan-Hare Stadium
📺 @CBS
💻 https://…",Sun Sep 16 02:10:29 +0000 2018,146,146,@CBS
146,0.03375102040816327,0.8154829931972789,0.07994557823129252,0.10445578231292517,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:59 +0000 2018,147,147,@CBS
147,0.03334864864864866,0.8151689189189189,0.0802027027027027,0.10451351351351351,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:09:44 +0000 2018,148,148,@CBS
148,0.03731879194630873,0.8151610738255033,0.07966442953020134,0.10506040268456376,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:11 +0000 2018,149,149,@CBS
149,0.03689800000000001,0.8148533333333333,0.07991999999999999,0.10511333333333334,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:08:37 +0000 2018,150,150,@CBS
150,0.03665364238410596,0.8160794701986754,0.07939072847682119,0.10441721854304635,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/rNq3zO2eNk,Sun Sep 16 02:07:30 +0000 2018,151,151,@CBS
151,0.03641250000000001,0.8172894736842105,0.07886842105263157,0.10373026315789473,@RobertDRoseJr1 @PressSec @realDonaldTrump @POTUS @Scavino45 @FoxNews @JoshSmithWJHL @CBSNews @ABC @CBS @WJHL11… https://t.co/mmOkIBqDDJ,Sun Sep 16 02:06:01 +0000 2018,152,152,@CBS
152,0.036174509803921576,0.8184836601307189,0.07835294117647058,0.10305228758169935,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:05:40 +0000 2018,153,153,@CBS
153,0.03494545454545455,0.8192597402597402,0.07824675324675325,0.10238311688311688,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:05:11 +0000 2018,154,154,@CBS
154,0.03373225806451613,0.8200258064516129,0.07814193548387097,0.10172258064516129,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:04:52 +0000 2018,155,155,@CBS
155,0.033350641025641024,0.819551282051282,0.07846794871794871,0.10186538461538461,.@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co/tjS5jaqo2G,Sun Sep 16 02:04:44 +0000 2018,156,156,@CBS
156,0.03726942675159236,0.8190382165605096,0.07796815286624204,0.10287898089171975,@yglesiasj87 @meporrata I agree @GOP's $1Trillion Tax Bill favoring Billionaires &amp; Corps. could've been used for in… https://t.co/GSDjiZNdHB,Sun Sep 16 02:04:11 +0000 2018,157,157,@CBS
157,0.033325316455696204,0.8171962025316457,0.07934177215189873,0.10334810126582279,RT @TIMESUPNOW: Six women have courageously shared their stories and accused CBS CEO Les Moonves of sexual harassment and assault. We belie…,Sun Sep 16 02:04:09 +0000 2018,158,158,@CBS
158,0.03824213836477988,0.8169182389937106,0.07884276729559749,0.104125786163522,"RT @conner_omalley: ALL TALK SHOW HOSTS ARE COWARDS BUT ME
WATCH THE RIVER TALK SHOW and CONGRATULATIONS to @RealSheriffJoe on his new @CBS…",Sun Sep 16 02:03:44 +0000 2018,159,159,@CBS
159,0.03704625,0.817675,0.07873749999999999,0.10347500000000001,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:03:07 +0000 2018,160,160,@CBS
160,0.03258757763975155,0.8175900621118013,0.07946583850931677,0.10283229813664597,RT @dal2077: @politvidchannel The handwriting is on wall as bricks start to fall &amp; dysfunction of the GOP is about to be crushed by people…,Sun Sep 16 02:12:56 +0000 2018,161,161,@CBS
161,0.03238641975308642,0.818716049382716,0.0789753086419753,0.10219753086419754,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:12:39 +0000 2018,162,162,@CBS
162,0.02856564417177914,0.8185766871165644,0.07974233128834354,0.10157055214723927,"RT @Watcher_Then: .@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JACKASSES…",Sun Sep 16 02:11:07 +0000 2018,163,163,@CBS
163,0.024791463414634143,0.8183719512195123,0.0805670731707317,0.10095121951219513,".@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JAC… https://t.co/xp5KSgXsun",Sun Sep 16 02:10:38 +0000 2018,164,164,@CBS
164,0.02464121212121212,0.8194727272727274,0.08007878787878786,0.10033939393939395,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/xjlbkEgl9A,Sun Sep 16 02:10:38 +0000 2018,165,165,@CBS
165,0.024492771084337346,0.8205602409638556,0.07959638554216866,0.09973493975903615,"RT @AuburnFootball: Can you feel it? Let's go! All the info you need for GAMEDAY! ⤵️

⌚️ 2:30 pm CT
📍 Jordan-Hare Stadium
📺 @CBS
💻 https://…",Sun Sep 16 02:10:29 +0000 2018,166,166,@CBS
166,0.028088023952095805,0.8205209580838323,0.0791197604790419,0.10025149700598802,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:59 +0000 2018,167,167,@CBS
167,0.027767261904761902,0.8202142857142857,0.07935119047619048,0.10032738095238096,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:09:44 +0000 2018,168,168,@CBS
168,0.03130059171597633,0.8201775147928994,0.07888165680473372,0.10083431952662722,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:11 +0000 2018,169,169,@CBS
169,0.030964705882352943,0.8198764705882352,0.07911176470588235,0.10090588235294119,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:08:37 +0000 2018,170,170,@CBS
170,0.030783625730994153,0.8209298245614035,0.07864912280701754,0.10031578947368423,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/rNq3zO2eNk,Sun Sep 16 02:07:30 +0000 2018,171,171,@CBS
171,0.030604651162790698,0.8219709302325581,0.07819186046511628,0.09973255813953491,@RobertDRoseJr1 @PressSec @realDonaldTrump @POTUS @Scavino45 @FoxNews @JoshSmithWJHL @CBSNews @ABC @CBS @WJHL11… https://t.co/mmOkIBqDDJ,Sun Sep 16 02:06:01 +0000 2018,172,172,@CBS
172,0.030427745664739887,0.823,0.07773988439306358,0.09915606936416187,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:05:40 +0000 2018,173,173,@CBS
173,0.029372988505747127,0.8236609195402299,0.07764942528735631,0.09858620689655175,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:05:11 +0000 2018,174,174,@CBS
174,0.028330285714285714,0.8243142857142857,0.07756,0.09802285714285716,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:04:52 +0000 2018,175,175,@CBS
175,0.028022727272727265,0.8238693181818182,0.07785227272727273,0.09817045454545456,.@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co/tjS5jaqo2G,Sun Sep 16 02:04:44 +0000 2018,176,176,@CBS
176,0.03152881355932203,0.8233898305084746,0.07741242937853107,0.099090395480226,@yglesiasj87 @meporrata I agree @GOP's $1Trillion Tax Bill favoring Billionaires &amp; Corps. could've been used for in… https://t.co/GSDjiZNdHB,Sun Sep 16 02:04:11 +0000 2018,177,177,@CBS
177,0.028060112359550558,0.8217303370786518,0.07863483146067415,0.09952808988764046,RT @TIMESUPNOW: Six women have courageously shared their stories and accused CBS CEO Les Moonves of sexual harassment and assault. We belie…,Sun Sep 16 02:04:09 +0000 2018,178,178,@CBS
178,0.03245698324022346,0.8214581005586592,0.07819553072625698,0.10024022346368716,"RT @conner_omalley: ALL TALK SHOW HOSTS ARE COWARDS BUT ME
WATCH THE RIVER TALK SHOW and CONGRATULATIONS to @RealSheriffJoe on his new @CBS…",Sun Sep 16 02:03:44 +0000 2018,179,179,@CBS
179,0.031426111111111106,0.8221055555555556,0.07810555555555557,0.09968333333333335,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:03:07 +0000 2018,180,180,@CBS
180,0.02749116022099447,0.8220055248618785,0.07875690607734806,0.09913259668508288,RT @dal2077: @politvidchannel The handwriting is on wall as bricks start to fall &amp; dysfunction of the GOP is about to be crushed by people…,Sun Sep 16 02:12:56 +0000 2018,181,181,@CBS
181,0.027340109890109886,0.8229835164835165,0.07832417582417582,0.0985879120879121,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:12:39 +0000 2018,182,182,@CBS
182,0.02396448087431693,0.8228360655737705,0.07901092896174863,0.09804918032786886,"RT @Watcher_Then: .@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JACKASSES…",Sun Sep 16 02:11:07 +0000 2018,183,183,@CBS
183,0.020625543478260868,0.8226304347826087,0.07975,0.0975163043478261,".@CNN  .@cnni  .@cnnbrk  .@nytimes  .@RollingStone .@ABC  .@ABCNetwork  .@CBS  .@NBCNews 
😆 YOU FAKE NEWS  CIA. JAC… https://t.co/xp5KSgXsun",Sun Sep 16 02:10:38 +0000 2018,184,184,@CBS
184,0.020514054054054053,0.8235891891891892,0.07931891891891892,0.0969891891891892,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/xjlbkEgl9A,Sun Sep 16 02:10:38 +0000 2018,185,185,@CBS
185,0.020403763440860215,0.8245376344086022,0.07889247311827957,0.09646774193548388,"RT @AuburnFootball: Can you feel it? Let's go! All the info you need for GAMEDAY! ⤵️

⌚️ 2:30 pm CT
📍 Jordan-Hare Stadium
📺 @CBS
💻 https://…",Sun Sep 16 02:10:29 +0000 2018,186,186,@CBS
186,0.023636363636363636,0.8244812834224599,0.07847058823529411,0.09694652406417113,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:59 +0000 2018,187,187,@CBS
187,0.023373404255319148,0.824186170212766,0.0786808510638298,0.09703191489361704,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:09:44 +0000 2018,188,188,@CBS
188,0.026556084656084656,0.8241322751322752,0.07826455026455027,0.09750264550264552,"RT @RobertDRoseJr1: Great news today... 

and a message to Mountain Home VAMC employees... 

Case #18-5970 - Appeal brings Mountain Home VA…",Sun Sep 16 02:09:11 +0000 2018,189,189,@CBS
189,0.026280526315789473,0.8238421052631579,0.07847368421052632,0.09758421052631581,RT @RochieWBZ: .@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co…,Sun Sep 16 02:08:37 +0000 2018,190,190,@CBS
190,0.026142931937172775,0.8247643979057592,0.07806282722513089,0.09707329842931939,@CoreyChadwick42 @LaurieKafka @davidmweissman @IngrahamAngle @JoeNBC @NicolleDWallace @FoxNews @CNN @MSNBC @NBCNews… https://t.co/rNq3zO2eNk,Sun Sep 16 02:07:30 +0000 2018,191,191,@CBS
191,0.02600677083333333,0.8256770833333333,0.07765625,0.09656770833333335,@RobertDRoseJr1 @PressSec @realDonaldTrump @POTUS @Scavino45 @FoxNews @JoshSmithWJHL @CBSNews @ABC @CBS @WJHL11… https://t.co/mmOkIBqDDJ,Sun Sep 16 02:06:01 +0000 2018,192,192,@CBS
192,0.0258720207253886,0.8265803108808291,0.07725388601036269,0.0960673575129534,RT @tellthetruth69: @OMGno2trump Can every person who signed that letter be verified?  He went to an all boys school. Who had 65 close fema…,Sun Sep 16 02:05:40 +0000 2018,193,193,@CBS
193,0.024949484536082474,0.8271546391752578,0.07717525773195877,0.09557216494845362,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:05:11 +0000 2018,194,194,@CBS
194,0.024036410256410255,0.827723076923077,0.0770974358974359,0.0950820512820513,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:04:52 +0000 2018,195,195,@CBS
195,0.023782142857142856,0.8273061224489795,0.07736224489795919,0.09522959183673471,.@Patriots fans - THIS.......will get you ready for Sunday afternoon's battle on #WBZ Ch 4 - @cbs @wbz #NEvsJAX https://t.co/tjS5jaqo2G,Sun Sep 16 02:04:44 +0000 2018,196,196,@CBS
196,0.026953807106598983,0.8268578680203047,0.07696954314720812,0.09607106598984773,@yglesiasj87 @meporrata I agree @GOP's $1Trillion Tax Bill favoring Billionaires &amp; Corps. could've been used for in… https://t.co/GSDjiZNdHB,Sun Sep 16 02:04:11 +0000 2018,197,197,@CBS
197,0.02385858585858586,0.8253484848484849,0.07807070707070708,0.09647979797979798,RT @TIMESUPNOW: Six women have courageously shared their stories and accused CBS CEO Les Moonves of sexual harassment and assault. We belie…,Sun Sep 16 02:04:09 +0000 2018,198,198,@CBS
198,0.027834673366834168,0.8250854271356785,0.077678391959799,0.09713567839195981,"RT @conner_omalley: ALL TALK SHOW HOSTS ARE COWARDS BUT ME
WATCH THE RIVER TALK SHOW and CONGRATULATIONS to @RealSheriffJoe on his new @CBS…",Sun Sep 16 02:03:44 +0000 2018,199,199,@CBS
199,0.02693,0.82565,0.0776,0.09665000000000001,"RT @MrsSOsbourne: My cat, Tiger Lilly, is missing in the Hancock Park area.  She does have a collar but is chipped.  Call @CBS studios in S…",Sun Sep 16 02:03:07 +0000 2018,200,200,@CBS
200,0.026796019900497514,0.8265174129353233,0.0772139303482587,0.09616915422885573,RT @CNN: Scientists believe they have discovered three new species in the depths of the Pacific Ocean https://t.co/GcAQVaHyZs https://t.co/…,Sun Sep 16 02:13:01 +0000 2018,201,201,@CNN
201,0.023297029702970293,0.8262178217821783,0.07799009900990099,0.09569306930693071,RT @iamgavinjames: Absolutely disgraceful! Apparently #HurricaneFlorence wasn’t devastating enough for @CNN’s @andersoncooper — so he had t…,Sun Sep 16 02:13:01 +0000 2018,202,202,@CNN
202,0.023927586206896553,0.8259359605911331,0.07811330049261084,0.09585221674876848,"RT @CNN: Pluto is most definitely a planet, say some scientists who argue that it should never have been downgraded https://t.co/ydZjm4xtOp…",Sun Sep 16 02:13:00 +0000 2018,203,203,@CNN
203,0.025035784313725492,0.8256176470588235,0.07822549019607844,0.09605882352941178,@CNN  the only way to win against trump is to be 100% factual. The report of anderson cooper faking water height on… https://t.co/AWcE34NNbK,Sun Sep 16 02:13:00 +0000 2018,204,204,@CNN
204,0.027061951219512194,0.8259024390243902,0.0778439024390244,0.09615609756097562,RT @David_MagaUSA: Breaking news @CNN has spotted the Loch Ness monster. @weatherchannel will let us know when it’s safe to go see. #FakeNe…,Sun Sep 16 02:13:00 +0000 2018,205,205,@CNN
